date,ticket type,ticket class,sales
2018-06-18,return,business,61
2018-06-19,return,business,48
2018-06-20,return,business,55
2018-06-21,return,business,70
2018-06-22,return,business,59
2018-06-23,return,business,58
2018-06-24,return,business,66
2018-06-25,return,business,58
2018-06-26,return,business,64
2018-06-27,return,business,74
2018-06-28,return,business,70
2018-06-29,return,business,64
2018-06-30,return,business,51
2018-07-01,return,business,61
2018-07-02,return,business,59
2018-07-03,return,business,68
2018-07-04,return,business,56
2018-07-05,return,business,58
2018-07-06,return,business,77
2018-07-07,return,business,38
2018-07-08,return,business,56
2018-07-09,return,business,58
2018-07-10,return,business,55
2018-07-11,return,business,58
2018-07-12,return,business,73
2018-07-13,return,business,102
2018-07-14,return,business,52
2018-07-15,return,business,61
2018-07-16,return,business,53
2018-07-17,return,business,73
2018-07-18,return,business,71
2018-07-19,return,business,72
2018-07-20,return,business,75
2018-07-21,return,business,70
2018-07-22,return,business,71
2018-07-23,return,business,66
2018-07-24,return,business,65
2018-07-25,return,business,74
2018-07-26,return,business,73
2018-07-27,return,business,92
2018-07-28,return,business,48
2018-07-29,return,business,71
2018-07-30,return,business,64
2018-07-31,return,business,69
2018-08-01,return,business,66
2018-08-02,return,business,71
2018-08-03,return,business,86
2018-08-04,return,business,50
2018-08-05,return,business,48
2018-08-06,return,business,48
2018-08-07,return,business,63
2018-08-08,return,business,49
2018-08-09,return,business,63
2018-08-10,return,business,64
2018-08-11,return,business,56
2018-08-12,return,business,57
2018-08-13,return,business,47
2018-08-14,return,business,47
2018-08-15,return,business,62
2018-08-16,return,business,52
2018-08-17,return,business,57
2018-08-18,return,business,53
2018-08-19,return,business,56
2018-08-20,return,business,51
2018-08-21,return,business,55
2018-08-22,return,business,63
2018-08-23,return,business,71
2018-08-24,return,business,75
2018-08-25,return,business,38
2018-08-26,return,business,56
2018-08-27,return,business,70
2018-08-28,return,business,53
2018-08-29,return,business,67
2018-08-30,return,business,58
2018-08-31,return,business,71
2018-09-01,return,business,43
2018-09-02,return,business,49
2018-09-03,return,business,46
2018-09-04,return,business,45
2018-09-05,return,business,57
2018-09-06,return,business,59
2018-09-07,return,business,63
2018-09-08,return,business,49
2018-09-09,return,business,41
2018-09-10,return,business,46
2018-09-11,return,business,56
2018-09-12,return,business,42
2018-09-13,return,business,57
2018-09-14,return,business,61
2018-09-15,return,business,32
2018-09-16,return,business,51
2018-09-17,return,business,54
2018-09-18,return,business,46
2018-09-19,return,business,71
2018-09-20,return,business,58
2018-09-21,return,business,50
2018-09-22,return,business,40
2018-09-23,return,business,35
2018-09-24,return,business,54
2018-09-25,return,business,58
2018-09-26,return,business,63
2018-09-27,return,business,64
2018-09-28,return,business,51
2018-09-29,return,business,51
2018-09-30,return,business,47
2018-10-01,return,business,37
2018-10-02,return,business,46
2018-10-03,return,business,55
2018-10-04,return,business,59
2018-10-05,return,business,70
2018-10-06,return,business,40
2018-10-07,return,business,45
2018-10-08,return,business,45
2018-10-09,return,business,43
2018-10-10,return,business,51
2018-10-11,return,business,61
2018-10-12,return,business,52
2018-10-13,return,business,34
2018-10-14,return,business,43
2018-10-15,return,business,35
2018-10-16,return,business,44
2018-10-17,return,business,43
2018-10-18,return,business,46
2018-10-19,return,business,49
2018-10-20,return,business,42
2018-10-21,return,business,55
2018-10-22,return,business,43
2018-10-23,return,business,34
2018-10-24,return,business,63
2018-10-25,return,business,69
2018-10-26,return,business,70
2018-10-27,return,business,41
2018-10-28,return,business,41
2018-10-29,return,business,43
2018-10-30,return,business,46
2018-10-31,return,business,61
2018-11-01,return,business,50
2018-11-02,return,business,63
2018-11-03,return,business,38
2018-11-04,return,business,58
2018-11-05,return,business,62
2018-11-06,return,business,51
2018-11-07,return,business,48
2018-11-08,return,business,65
2018-11-09,return,business,59
2018-11-10,return,business,46
2018-11-11,return,business,47
2018-11-12,return,business,50
2018-11-13,return,business,53
2018-11-14,return,business,51
2018-11-15,return,business,53
2018-11-16,return,business,76
2018-11-17,return,business,43
2018-11-18,return,business,61
2018-11-19,return,business,50
2018-11-20,return,business,56
2018-11-21,return,business,53
2018-11-22,return,business,60
2018-11-23,return,business,57
2018-11-24,return,business,42
2018-11-25,return,business,48
2018-11-26,return,business,48
2018-11-27,return,business,53
2018-11-28,return,business,52
2018-11-29,return,business,50
2018-11-30,return,business,52
2018-12-01,return,business,36
2018-12-02,return,business,42
2018-12-03,return,business,37
2018-12-04,return,business,47
2018-12-05,return,business,45
2018-12-06,return,business,44
2018-12-07,return,business,49
2018-12-08,return,business,34
2018-12-09,return,business,38
2018-12-10,return,business,33
2018-12-11,return,business,44
2018-12-12,return,business,28
2018-12-13,return,business,34
2018-12-14,return,business,50
2018-12-15,return,business,28
2018-12-16,return,business,43
2018-12-17,return,business,32
2018-12-18,return,business,32
2018-12-19,return,business,38
2018-12-20,return,business,44
2018-12-21,return,business,40
2018-12-22,return,business,27
2018-12-23,return,business,44
2018-12-24,return,business,36
2018-12-25,return,business,36
2018-12-26,return,business,41
2018-12-27,return,business,52
2018-12-28,return,business,42
2018-12-29,return,business,32
2018-12-30,return,business,37
2018-12-31,return,business,46
2019-01-01,return,business,36
2019-01-02,return,business,45
2019-01-03,return,business,41
2019-01-04,return,business,49
2019-01-05,return,business,25
2019-01-06,return,business,27
2019-01-07,return,business,26
2019-01-08,return,business,42
2019-01-09,return,business,39
2019-01-10,return,business,32
2019-01-11,return,business,43
2019-01-12,return,business,17
2019-01-13,return,business,32
2019-01-14,return,business,27
2019-01-15,return,business,34
2019-01-16,return,business,39
2019-01-17,return,business,44
2019-01-18,return,business,33
2019-01-19,return,business,30
2019-01-20,return,business,39
2019-01-21,return,business,41
2019-01-22,return,business,34
2019-01-23,return,business,36
2019-01-24,return,business,47
2019-01-25,return,business,49
2019-01-26,return,business,30
2019-01-27,return,business,36
2019-01-28,return,business,29
2019-01-29,return,business,38
2019-01-30,return,business,34
2019-01-31,return,business,40
2019-02-01,return,business,55
2019-02-02,return,business,33
2019-02-03,return,business,36
2019-02-04,return,business,28
2019-02-05,return,business,38
2019-02-06,return,business,44
2019-02-07,return,business,40
2019-02-08,return,business,50
2019-02-09,return,business,37
2019-02-10,return,business,46
2019-02-11,return,business,34
2019-02-12,return,business,43
2019-02-13,return,business,47
2019-02-14,return,business,45
2019-02-15,return,business,53
2019-02-16,return,business,26
2019-02-17,return,business,47
2019-02-18,return,business,39
2019-02-19,return,business,43
2019-02-20,return,business,30
2019-02-21,return,business,50
2019-02-22,return,business,53
2019-02-23,return,business,33
2019-02-24,return,business,41
2019-02-25,return,business,32
2019-02-26,return,business,39
2019-02-27,return,business,54
2019-02-28,return,business,41
2019-03-01,return,business,57
2019-03-02,return,business,33
2019-03-03,return,business,32
2019-03-04,return,business,39
2019-03-05,return,business,61
2019-03-06,return,business,64
2019-03-07,return,business,65
2019-03-08,return,business,61
2019-03-09,return,business,50
2019-03-10,return,business,55
2019-03-11,return,business,45
2019-03-12,return,business,46
2019-03-13,return,business,50
2019-03-14,return,business,63
2019-03-15,return,business,58
2019-03-16,return,business,48
2019-03-17,return,business,39
2019-03-18,return,business,44
2019-03-19,return,business,33
2019-03-20,return,business,61
2019-03-21,return,business,41
2019-03-22,return,business,60
2019-03-23,return,business,45
2019-03-24,return,business,42
2019-03-25,return,business,46
2019-03-26,return,business,42
2019-03-27,return,business,61
2019-03-28,return,business,65
2019-03-29,return,business,55
2019-03-30,return,business,32
2019-03-31,return,business,43
2019-04-01,return,business,48
2019-04-02,return,business,60
2019-04-03,return,business,47
2019-04-04,return,business,64
2019-04-05,return,business,79
2019-04-06,return,business,55
2019-04-07,return,business,51
2019-04-08,return,business,53
2019-04-09,return,business,61
2019-04-10,return,business,53
2019-04-11,return,business,69
2019-04-12,return,business,61
2019-04-13,return,business,39
2019-04-14,return,business,43
2019-04-15,return,business,41
2019-04-16,return,business,69
2019-04-17,return,business,58
2019-04-18,return,business,60
2019-04-19,return,business,65
2019-04-20,return,business,41
2019-04-21,return,business,56
2019-04-22,return,business,49
2019-04-23,return,business,67
2019-04-24,return,business,61
2019-04-25,return,business,70
2019-04-26,return,business,66
2019-04-27,return,business,40
2019-04-28,return,business,57
2019-04-29,return,business,53
2019-04-30,return,business,64
2019-05-01,return,business,62
2019-05-02,return,business,77
2019-05-03,return,business,85
2019-05-04,return,business,51
2019-05-05,return,business,50
2019-05-06,return,business,60
2019-05-07,return,business,69
2019-05-08,return,business,60
2019-05-09,return,business,61
2019-05-10,return,business,78
2019-05-11,return,business,57
2019-05-12,return,business,57
2019-05-13,return,business,58
2019-05-14,return,business,61
2019-05-15,return,business,59
2019-05-16,return,business,77
2019-05-17,return,business,61
2019-05-18,return,business,50
2019-05-19,return,business,58
2019-05-20,return,business,48
2019-05-21,return,business,60
2019-05-22,return,business,68
2019-05-23,return,business,65
2019-05-24,return,business,81
2019-05-25,return,business,44
2019-05-26,return,business,66
2019-05-27,return,business,57
2019-05-28,return,business,72
2019-05-29,return,business,45
2019-05-30,return,business,65
2019-05-31,return,business,79
2019-06-01,return,business,49
2019-06-02,return,business,55
2019-06-03,return,business,56
2019-06-04,return,business,66
2019-06-05,return,business,65
2019-06-06,return,business,82
2019-06-07,return,business,76
2019-06-08,return,business,44
2019-06-09,return,business,62
2019-06-10,return,business,61
2019-06-11,return,business,38
2019-06-12,return,business,55
2019-06-13,return,business,71
2019-06-14,return,business,76
2019-06-15,return,business,45
2019-06-16,return,business,46
2019-06-17,return,business,78
2019-06-18,return,business,53
2019-06-19,return,business,68
2019-06-20,return,business,71
2019-06-21,return,business,69
2019-06-22,return,business,60
2019-06-23,return,business,50
2019-06-24,return,business,65
2019-06-25,return,business,52
2019-06-26,return,business,48
2019-06-27,return,business,55
2019-06-28,return,business,74
2019-06-29,return,business,67
2019-06-30,return,business,71
2019-07-01,return,business,48
2019-07-02,return,business,65
2019-07-03,return,business,62
2019-07-04,return,business,90
2019-07-05,return,business,84
2019-07-06,return,business,43
2019-07-07,return,business,62
2019-07-08,return,business,57
2019-07-09,return,business,74
2019-07-10,return,business,60
2019-07-11,return,business,67
2019-07-12,return,business,59
2019-07-13,return,business,53
2019-07-14,return,business,54
2019-07-15,return,business,72
2019-07-16,return,business,62
2019-07-17,return,business,76
2019-07-18,return,business,71
2019-07-19,return,business,76
2019-07-20,return,business,41
2019-07-21,return,business,60
2019-07-22,return,business,57
2019-07-23,return,business,44
2019-07-24,return,business,68
2019-07-25,return,business,72
2019-07-26,return,business,65
2019-07-27,return,business,47
2019-07-28,return,business,67
2019-07-29,return,business,53
2019-07-30,return,business,78
2019-07-31,return,business,80
2019-08-01,return,business,64
2019-08-02,return,business,82
2019-08-03,return,business,44
2019-08-04,return,business,58
2019-08-05,return,business,54
2019-08-06,return,business,65
2019-08-07,return,business,74
2019-08-08,return,business,58
2019-08-09,return,business,69
2019-08-10,return,business,45
2019-08-11,return,business,56
2019-08-12,return,business,59
2019-08-13,return,business,63
2019-08-14,return,business,70
2019-08-15,return,business,67
2019-08-16,return,business,66
2019-08-17,return,business,54
2019-08-18,return,business,50
2019-08-19,return,business,62
2019-08-20,return,business,48
2019-08-21,return,business,76
2019-08-22,return,business,75
2019-08-23,return,business,73
2019-08-24,return,business,46
2019-08-25,return,business,54
2019-08-26,return,business,66
2019-08-27,return,business,68
2019-08-28,return,business,73
2019-08-29,return,business,63
2019-08-30,return,business,66
2019-08-31,return,business,47
2019-09-01,return,business,54
2019-09-02,return,business,55
2019-09-03,return,business,49
2019-09-04,return,business,58
2019-09-05,return,business,65
2019-09-06,return,business,67
2019-09-07,return,business,46
2019-09-08,return,business,37
2019-09-09,return,business,44
2019-09-10,return,business,53
2019-09-11,return,business,63
2019-09-12,return,business,74
2019-09-13,return,business,64
2019-09-14,return,business,37
2019-09-15,return,business,42
2019-09-16,return,business,55
2019-09-17,return,business,47
2019-09-18,return,business,68
2019-09-19,return,business,61
2019-09-20,return,business,44
2019-09-21,return,business,43
2019-09-22,return,business,55
2019-09-23,return,business,48
2019-09-24,return,business,50
2019-09-25,return,business,50
2019-09-26,return,business,68
2019-09-27,return,business,67
2019-09-28,return,business,46
2019-09-29,return,business,51
2019-09-30,return,business,64
2019-10-01,return,business,47
2019-10-02,return,business,53
2019-10-03,return,business,66
2019-10-04,return,business,64
2019-10-05,return,business,48
2019-10-06,return,business,39
2019-10-07,return,business,42
2019-10-08,return,business,45
2019-10-09,return,business,56
2019-10-10,return,business,46
2019-10-11,return,business,81
2019-10-12,return,business,38
2019-10-13,return,business,46
2019-10-14,return,business,40
2019-10-15,return,business,59
2019-10-16,return,business,55
2019-10-17,return,business,69
2019-10-18,return,business,71
2019-10-19,return,business,45
2019-10-20,return,business,54
2019-10-21,return,business,46
2019-10-22,return,business,68
2019-10-23,return,business,46
2019-10-24,return,business,62
2019-10-25,return,business,55
2019-10-26,return,business,36
2019-10-27,return,business,50
2019-10-28,return,business,35
2019-10-29,return,business,44
2019-10-30,return,business,59
2019-10-31,return,business,57
2019-11-01,return,business,68
2019-11-02,return,business,42
2019-11-03,return,business,56
2019-11-04,return,business,65
2019-11-05,return,business,54
2019-11-06,return,business,67
2019-11-07,return,business,55
2019-11-08,return,business,68
2019-11-09,return,business,35
2019-11-10,return,business,53
2019-11-11,return,business,58
2019-11-12,return,business,55
2019-11-13,return,business,54
2019-11-14,return,business,51
2019-11-15,return,business,68
2019-11-16,return,business,47
2019-11-17,return,business,52
2019-11-18,return,business,62
2019-11-19,return,business,67
2019-11-20,return,business,51
2019-11-21,return,business,54
2019-11-22,return,business,66
2019-11-23,return,business,44
2019-11-24,return,business,53
2019-11-25,return,business,50
2019-11-26,return,business,60
2019-11-27,return,business,55
2019-11-28,return,business,69
